Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
wpn_firestaff_grenade_loop,,loaded,wpn\energy\staff\fire\grenade_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,76,76,250,800,900,allon,default,allon,default,8,priority,8,oldest,-100,200,80,90,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,,no,,0,,yes,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_fire_npc,,loaded,wpn\energy\staff\fire\shot\shot_front.wav,,,,,wpn_firestaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_fire_npc_last,,loaded,wpn\energy\staff\fire\shot\shot_front.wav,,,,,wpn_firestaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_fire_plr,,loaded,wpn\energy\staff\fire\shot\shot_front.wav,,,,,wpn_firestaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,75,75,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-100,200,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_fire_plr_last,,loaded,wpn\energy\staff\fire\shot\shot_front.wav,,,,,wpn_firestaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,75,75,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-100,200,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_fire_rear,,loaded,wpn\energy\staff\fire\shot\shot_rear.wav,,,,,wpn_firestaff_flux_left,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,75,75,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-100,200,80,90,0.25,1,no,2d,wpn_rear,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_flux_left,,loaded,wpn\energy\staff\fire\flux\flux.wav,,,,,wpn_firestaff_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,40,0,79,79,200,2500,2500,allon,default,allon,default,2,priority,2,oldest,-100,200,75,85,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_firestaff_flux_right,,loaded,wpn\energy\staff\fire\flux\flux.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,40,0,79,79,200,2500,2500,allon,default,allon,default,2,priority,2,oldest,100,400,75,85,0.25,1,no,3d,default,,nonlooping,,1,50,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
# Lightning staff
wpn_lightningstaff_ball,,loaded,wpn\energy\staff\lightning\lightning_ball_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,79,0,65,65,200,2000,2300,allon,default,allon,default,8,priority,8,oldest,0,0,95,100,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0.2,,yes,,0,,yes,,,,,,,,,yes,no,no,0,200,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo,,loaded,wpn\energy\staff\lightning\wpn_lightning_ball_explo.wav,,,,,wpn_lightningstaff_ball_explo_pop,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_lfe,,loaded,evt\la_1\fast_lfe\fast_lfe.wav,,,,,,,,BUS_HDRFX,grp_lfe,snp_grenade,,0,0,67,67,250,750,1000,allon,default,allon,default,4,oldest,8,oldest,0,0,100,100,0.25,1,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_pop,,loaded,exp\shell_nodebris\exp_shell_nodebris_01.wav,,,,,wpn_lightningstaff_ball_explo_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_pop,,loaded,exp\shell_nodebris\exp_shell_nodebris_02.wav,,,,,wpn_lightningstaff_ball_explo_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_pop,,loaded,exp\shell_nodebris\exp_shell_nodebris_03.wav,,,,,wpn_lightningstaff_ball_explo_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_pop,,loaded,exp\shell_nodebris\exp_shell_nodebris_04.wav,,,,,wpn_lightningstaff_ball_explo_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_ball_explo_pop,,loaded,exp\shell_nodebris\exp_shell_nodebris_05.wav,,,,,wpn_lightningstaff_ball_explo_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_npc,,loaded,wpn\energy\staff\lightning\wpn_elec_staff_fire.wav,,,,,wpn_lightningstaff_fire_spark_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_npc_last,,loaded,wpn\energy\staff\lightning\wpn_elec_staff_fire.wav,,,,,wpn_lightningstaff_fire_spark_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_plr,,loaded,wpn\energy\staff\lightning\wpn_elec_staff_fire.wav,,,,,wpn_lightningstaff_fire_spark_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,76,76,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_plr_last,,loaded,wpn\energy\staff\lightning\wpn_elec_staff_fire.wav,,,,,wpn_lightningstaff_fire_spark_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,76,76,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_rear,,loaded,wpn\energy\staff\lightning\wpn_elec_staff_fire_rear.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,80,90,0.25,1,no,2d,wpn_rear,,nonlooping,,1,200,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_npc,,loaded,amb\electronics\spark\med\sparky_00.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_npc,,loaded,amb\electronics\spark\med\sparky_01.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_npc,,loaded,amb\electronics\spark\med\sparky_02.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_npc,,loaded,amb\electronics\spark\med\sparky_03.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_npc,,loaded,amb\electronics\spark\med\sparky_04.wav,,,,,wpn_lightningstaff_flux_left,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,88,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_plr,,loaded,amb\electronics\spark\med\sparky_00.wav,,,,,wpn_lightningstaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_plr,,loaded,amb\electronics\spark\med\sparky_01.wav,,,,,wpn_lightningstaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_plr,,loaded,amb\electronics\spark\med\sparky_02.wav,,,,,wpn_lightningstaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_plr,,loaded,amb\electronics\spark\med\sparky_03.wav,,,,,wpn_lightningstaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_fire_spark_plr,,loaded,amb\electronics\spark\med\sparky_04.wav,,,,,wpn_lightningstaff_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_left,,loaded,amb\electronics\spark\large\sparks_00.wav,,,,,wpn_lightningstaff_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.5,,yes,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_left,,loaded,amb\electronics\spark\large\sparks_01.wav,,,,,wpn_lightningstaff_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.5,,yes,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_left,,loaded,amb\electronics\spark\large\sparks_02.wav,,,,,wpn_lightningstaff_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.5,,yes,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_left,,loaded,amb\electronics\spark\large\sparks_03.wav,,,,,wpn_lightningstaff_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.5,,yes,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_right,,loaded,amb\electronics\spark\large\sparks_00.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.5,,no,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_right,,loaded,amb\electronics\spark\large\sparks_01.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.5,,no,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_right,,loaded,amb\electronics\spark\large\sparks_02.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.5,,no,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_lightningstaff_flux_right,,loaded,amb\electronics\spark\large\sparks_03.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,88,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,1,reject,0,0,10,25,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.5,,no,,5000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
# Scripted sounds (Lightning staff)
